Seq_Number,Site_Number,Site_Name,Lab_Number,Refs,Outer_Date_AD,Outer_Symbol,C_Level,Got it?,bibdex
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-548,"Ortman 2008, Personal Communication",956,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-549,"Ortman 2008, Personal Communication",1075,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-550,"Ortman 2008, Personal Communication",1074,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-551,"Ortman 2008, Personal Communication",1145,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-552,"Ortman 2008, Personal Communication",1037,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-553,"Ortman 2008, Personal Communication",1193,R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-554,"Ortman 2008, Personal Communication",1189,+R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-556,"Ortman 2008, Personal Communication",1142,R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-559,"Ortman 2008, Personal Communication",1141,R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-560,"Ortman 2008, Personal Communication",1109,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-562,"Ortman 2008, Personal Communication",1193,R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-563,"Ortman 2008, Personal Communication",1138,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-565,"Ortman 2008, Personal Communication",1100,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-566,"Ortman 2008, Personal Communication",1037,#NAME?,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-567,"Ortman 2008, Personal Communication",1058,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-568,"Ortman 2008, Personal Communication",1124,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-569,"Ortman 2008, Personal Communication",933,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-570,"Ortman 2008, Personal Communication",1137,#NAME?,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-571,"Ortman 2008, Personal Communication",1160,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-572,"Ortman 2008, Personal Communication",1040,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-573,"Ortman 2008, Personal Communication",1185,V,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-575,"Ortman 2008, Personal Communication",980,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-576,"Ortman 2008, Personal Communication",965,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-577,"Ortman 2008, Personal Communication",1155,V,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-578,"Ortman 2008, Personal Communication",1120,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-579,"Ortman 2008, Personal Communication",1066,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-580,"Ortman 2008, Personal Communication",1080,V,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-581,"Ortman 2008, Personal Communication",989,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-582,"Ortman 2008, Personal Communication",1065,R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-584,"Ortman 2008, Personal Communication",1080,V,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-585,"Ortman 2008, Personal Communication",1128,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-586,"Ortman 2008, Personal Communication",1069,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-588,"Ortman 2008, Personal Communication",1201,#NAME?,2,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-589,"Ortman 2008, Personal Communication",608,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-590,"Ortman 2008, Personal Communication",633,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-591,"Ortman 2008, Personal Communication",620,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-593,"Ortman 2008, Personal Communication",642,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-594,"Ortman 2008, Personal Communication",644,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-596,"Ortman 2008, Personal Communication",548,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-597,"Ortman 2008, Personal Communication",571,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-598,"Ortman 2008, Personal Communication",547,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-600,"Ortman 2008, Personal Communication",547,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-601,"Ortman 2008, Personal Communication",594,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-603,"Ortman 2008, Personal Communication",641,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-604,"Ortman 2008, Personal Communication",579,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-606,"Ortman 2008, Personal Communication",482,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-607,"Ortman 2008, Personal Communication",615,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-608,"Ortman 2008, Personal Communication",644,+R,3,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-609,"Ortman 2008, Personal Communication",594,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-610,"Ortman 2008, Personal Communication",562,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-613,"Ortman 2008, Personal Communication",629,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-615,"Ortman 2008, Personal Communication",541,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-616,"Ortman 2008, Personal Communication",600,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-617,"Ortman 2008, Personal Communication",630,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-619,"Ortman 2008, Personal Communication",486,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-623,"Ortman 2008, Personal Communication",564,#NAME?,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-628,"Ortman 2008, Personal Communication",567,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-629,"Ortman 2008, Personal Communication",608,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-630,"Ortman 2008, Personal Communication",566,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-631,"Ortman 2008, Personal Communication",601,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-633,"Ortman 2008, Personal Communication",598,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-634,"Ortman 2008, Personal Communication",617,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-635,"Ortman 2008, Personal Communication",536,VV,1,yes,Ortman2008
811,5MT2525,KNOBBY KNEE STOCKADE,CVM-636,"Ortman 2008, Personal Communication",619,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-694,"Ortman 2008, Personal Communication",662,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-695,"Ortman 2008, Personal Communication",673,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-697,"Ortman 2008, Personal Communication",627,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-698,"Ortman 2008, Personal Communication",692,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-700,"Ortman 2008, Personal Communication",684,+R,3,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-702,"Ortman 2008, Personal Communication",683,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-703,"Ortman 2008, Personal Communication",635,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-704,"Ortman 2008, Personal Communication",681,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-705,"Ortman 2008, Personal Communication",651,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-706,"Ortman 2008, Personal Communication",664,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-707,"Ortman 2008, Personal Communication",669,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-708,"Ortman 2008, Personal Communication",667,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-709,"Ortman 2008, Personal Communication",683,+R,3,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-711,"Ortman 2008, Personal Communication",683,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-712,"Ortman 2008, Personal Communication",682,#NAME?,2,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-713,"Ortman 2008, Personal Communication",693,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-714,"Ortman 2008, Personal Communication",686,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-715,"Ortman 2008, Personal Communication",656,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-716,"Ortman 2008, Personal Communication",672,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-717,"Ortman 2008, Personal Communication",689,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-718,"Ortman 2008, Personal Communication",605,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-719,"Ortman 2008, Personal Communication",586,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-720,"Ortman 2008, Personal Communication",683,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-723,"Ortman 2008, Personal Communication",624,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-724,"Ortman 2008, Personal Communication",665,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-725,"Ortman 2008, Personal Communication",617,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-726,"Ortman 2008, Personal Communication",596,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-729,"Ortman 2008, Personal Communication",585,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-889,"Ortman 2008, Personal Communication",499,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-890,"Ortman 2008, Personal Communication",520,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-891,"Ortman 2008, Personal Communication",584,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-892,"Ortman 2008, Personal Communication",657,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-893,"Ortman 2008, Personal Communication",541,#NAME?,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-894,"Ortman 2008, Personal Communication",688,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-895,"Ortman 2008, Personal Communication",555,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-896,"Ortman 2008, Personal Communication",622,VV,1,yes,Ortman2008
812,5DL1091,CASA TEJON,CVM-897,"Ortman 2008, Personal Communication",675,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-733,"Ortman 2008, Personal Communication",799,VV,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-735,"Ortman 2008, Personal Communication",812,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-736,"Ortman 2008, Personal Communication",707,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-738,"Ortman 2008, Personal Communication",775,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-739,"Ortman 2008, Personal Communication",764,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-740,"Ortman 2008, Personal Communication",769,VV,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-741,"Ortman 2008, Personal Communication",517,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-742,"Ortman 2008, Personal Communication",643,VV,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-744,"Ortman 2008, Personal Communication",593,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-745,"Ortman 2008, Personal Communication",592,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-746,"Ortman 2008, Personal Communication",578,VV,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-747,"Ortman 2008, Personal Communication",807,VV,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-748,"Ortman 2008, Personal Communication",812,++R,3,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-750,"Ortman 2008, Personal Communication",798,#NAME?,3,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-752,"Ortman 2008, Personal Communication",814,R,3,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-753,"Ortman 2008, Personal Communication",807,#NAME?,2,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-754,"Ortman 2008, Personal Communication",816,#NAME?,2,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-756,"Ortman 2008, Personal Communication",803,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-757,"Ortman 2008, Personal Communication",796,VV,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-758,"Ortman 2008, Personal Communication",812,#NAME?,2,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-760,"Ortman 2008, Personal Communication",809,#NAME?,1,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-761,"Ortman 2008, Personal Communication",805,#NAME?,3,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-764,"Ortman 2008, Personal Communication",817,#NAME?,2,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-765,"Ortman 2008, Personal Communication",815,#NAME?,2,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-767,"Ortman 2008, Personal Communication",804,#NAME?,3,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-771,"Ortman 2008, Personal Communication",814,#NAME?,2,yes,Ortman2008
813,5DL1120,COFFEY HAMLET,CVM-772,"Ortman 2008, Personal Communication",816,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-775,"Ortman 2008, Personal Communication",665,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-776,"Ortman 2008, Personal Communication",618,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-777,"Ortman 2008, Personal Communication",628,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-779,"Ortman 2008, Personal Communication",607,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-783,"Ortman 2008, Personal Communication",675,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-784,"Ortman 2008, Personal Communication",669,#NAME?,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-785,"Ortman 2008, Personal Communication",677,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-790,"Ortman 2008, Personal Communication",627,B,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-791,"Ortman 2008, Personal Communication",616,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-793,"Ortman 2008, Personal Communication",641,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-794,"Ortman 2008, Personal Communication",585,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-797,"Ortman 2008, Personal Communication",584,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-798,"Ortman 2008, Personal Communication",678,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-799,"Ortman 2008, Personal Communication",680,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-800,"Ortman 2008, Personal Communication",680,V,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-802,"Ortman 2008, Personal Communication",680,V,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-803,"Ortman 2008, Personal Communication",680,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-804,"Ortman 2008, Personal Communication",653,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-805,"Ortman 2008, Personal Communication",674,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-806,"Ortman 2008, Personal Communication",673,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-807,"Ortman 2008, Personal Communication",678,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-808,"Ortman 2008, Personal Communication",637,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-811,"Ortman 2008, Personal Communication",672,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-812,"Ortman 2008, Personal Communication",680,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-813,"Ortman 2008, Personal Communication",649,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-814,"Ortman 2008, Personal Communication",680,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-816,"Ortman 2008, Personal Communication",680,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-818,"Ortman 2008, Personal Communication",679,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-820,"Ortman 2008, Personal Communication",622,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-823,"Ortman 2008, Personal Communication",677,+R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-824,"Ortman 2008, Personal Communication",677,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-825,"Ortman 2008, Personal Communication",592,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-826,"Ortman 2008, Personal Communication",677,+R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-827,"Ortman 2008, Personal Communication",677,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-829,"Ortman 2008, Personal Communication",560,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-830,"Ortman 2008, Personal Communication",499,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-832,"Ortman 2008, Personal Communication",595,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-833,"Ortman 2008, Personal Communication",525,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-834,"Ortman 2008, Personal Communication",564,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-837,"Ortman 2008, Personal Communication",621,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-839,"Ortman 2008, Personal Communication",519,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-840,"Ortman 2008, Personal Communication",595,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-842,"Ortman 2008, Personal Communication",650,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-843,"Ortman 2008, Personal Communication",666,+R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-844,"Ortman 2008, Personal Communication",668,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-845,"Ortman 2008, Personal Communication",679,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-846,"Ortman 2008, Personal Communication",675,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-847,"Ortman 2008, Personal Communication",676,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-848,"Ortman 2008, Personal Communication",683,RB,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-849,"Ortman 2008, Personal Communication",689,V,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-851,"Ortman 2008, Personal Communication",685,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-853,"Ortman 2008, Personal Communication",680,R,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-854,"Ortman 2008, Personal Communication",690,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-855,"Ortman 2008, Personal Communication",682,#NAME?,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-856,"Ortman 2008, Personal Communication",685,RB,3,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-857,"Ortman 2008, Personal Communication",687,V,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-858,"Ortman 2008, Personal Communication",621,#NAME?,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-859,"Ortman 2008, Personal Communication",680,V,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-860,"Ortman 2008, Personal Communication",655,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-861,"Ortman 2008, Personal Communication",492,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-862,"Ortman 2008, Personal Communication",649,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-863,"Ortman 2008, Personal Communication",690,V,2,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-864,"Ortman 2008, Personal Communication",546,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-865,"Ortman 2008, Personal Communication",563,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-867,"Ortman 2008, Personal Communication",585,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-868,"Ortman 2008, Personal Communication",593,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-869,"Ortman 2008, Personal Communication",594,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-870,"Ortman 2008, Personal Communication",599,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-871,"Ortman 2008, Personal Communication",658,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-872,"Ortman 2008, Personal Communication",612,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-874,"Ortman 2008, Personal Communication",677,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-875,"Ortman 2008, Personal Communication",669,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-876,"Ortman 2008, Personal Communication",626,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-877,"Ortman 2008, Personal Communication",618,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-878,"Ortman 2008, Personal Communication",613,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-879,"Ortman 2008, Personal Communication",586,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-880,"Ortman 2008, Personal Communication",635,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-881,"Ortman 2008, Personal Communication",622,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-882,"Ortman 2008, Personal Communication",620,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-883,"Ortman 2008, Personal Communication",556,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-884,"Ortman 2008, Personal Communication",643,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-885,"Ortman 2008, Personal Communication",668,#NAME?,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-886,"Ortman 2008, Personal Communication",673,VV,1,yes,Ortman2008
814,5DL121B,CLOUD BLOWER STOCKADE,CVM-887,"Ortman 2008, Personal Communication",672,VV,1,yes,Ortman2008
816,5MV1045,ECHO HOUSE,MV-101,"Ortman 2008, Personal Communication",1273,C,3,yes,Ortman2008
817,5MV808,"FARVIEW GROUP, NO. 6",CCC-316-1,"Ortman 2008, Personal Communication",875,VV,1,yes,Ortman2008
817,5MV808,"FARVIEW GROUP, NO. 6",MV-299-11,"Ortman 2008, Personal Communication",1004,VV,1,yes,Ortman2008
817,5MV808,"FARVIEW GROUP, NO. 6",MV-302-3,"Ortman 2008, Personal Communication",1014,VV,1,yes,Ortman2008
817,5MV808,"FARVIEW GROUP, NO. 6",MV-315-1,"Ortman 2008, Personal Communication",891,VV,1,yes,Ortman2008
819,5MV1229,MUG HOUSE,GP-3795,"Ortman 2008, Personal Communication",1230,VV,1,yes,Ortman2008
819,5MV1229,MUG HOUSE,GP-3796,"Ortman 2008, Personal Communication",1066,#NAME?,2,yes,Ortman2008
819,5MV1229,MUG HOUSE,GP-3797,"Ortman 2008, Personal Communication",1055,V,2,yes,Ortman2008
819,5MV1229,MUG HOUSE,GP-3798,"Ortman 2008, Personal Communication",1073,CL,3,yes,Ortman2008
