Seq_Number,Site_Number,Site_Name,Lab_Number,Refs,Outer_Date_AD,Outer_Symbol,C_Level,Got it?,bibdex
908,5DL1138,VINGER HAMLET,CVM-1073,"Ortman 2008, Personal Communication",621,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1074,"Ortman 2008, Personal Communication",684,V,2,no,NA
908,5DL1138,VINGER HAMLET,CVM-1075,"Ortman 2008, Personal Communication",676,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1076,"Ortman 2008, Personal Communication",628,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1077,"Ortman 2008, Personal Communication",572,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1078,"Ortman 2008, Personal Communication",652,#NAME?,3,no,NA
908,5DL1138,VINGER HAMLET,CVM-1079,"Ortman 2008, Personal Communication",641,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1080,"Ortman 2008, Personal Communication",684,R,3,no,NA
908,5DL1138,VINGER HAMLET,CVM-1081,"Ortman 2008, Personal Communication",653,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1082,"Ortman 2008, Personal Communication",684,R,3,no,NA
908,5DL1138,VINGER HAMLET,CVM-1083,"Ortman 2008, Personal Communication",641,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1084,"Ortman 2008, Personal Communication",684,R,3,no,NA
908,5DL1138,VINGER HAMLET,CVM-1085,"Ortman 2008, Personal Communication",684,R,3,no,NA
908,5DL1138,VINGER HAMLET,CVM-1086,"Ortman 2008, Personal Communication",662,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1087,"Ortman 2008, Personal Communication",677,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1088,"Ortman 2008, Personal Communication",682,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1089,"Ortman 2008, Personal Communication",620,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1090,"Ortman 2008, Personal Communication",582,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1091,"Ortman 2008, Personal Communication",655,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1092,"Ortman 2008, Personal Communication",607,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1093,"Ortman 2008, Personal Communication",673,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1094,"Ortman 2008, Personal Communication",590,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1095,"Ortman 2008, Personal Communication",549,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1096,"Ortman 2008, Personal Communication",617,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1097,"Ortman 2008, Personal Communication",664,#NAME?,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1098,"Ortman 2008, Personal Communication",551,VV,1,no,NA
908,5DL1138,VINGER HAMLET,CVM-1099,"Ortman 2008, Personal Communication",608,VV,1,no,NA
909,5MT8937,NA,CVM-1101,"Ortman 2008, Personal Communication",660,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1102,"Ortman 2008, Personal Communication",671,V,2,no,NA
909,5MT8937,NA,CVM-1103,"Ortman 2008, Personal Communication",652,VV,1,no,NA
909,5MT8937,NA,CVM-1104,"Ortman 2008, Personal Communication",671,R,3,no,NA
909,5MT8937,NA,CVM-1105,"Ortman 2008, Personal Communication",663,+R,3,no,NA
909,5MT8937,NA,CVM-1106,"Ortman 2008, Personal Communication",643,R,3,no,NA
909,5MT8937,NA,CVM-1107,"Ortman 2008, Personal Communication",637,VV,1,no,NA
909,5MT8937,NA,CVM-1108,"Ortman 2008, Personal Communication",638,VV,1,no,NA
909,5MT8937,NA,CVM-1109,"Ortman 2008, Personal Communication",668,R,3,no,NA
909,5MT8937,NA,CVM-1110,"Ortman 2008, Personal Communication",668,R,3,no,NA
909,5MT8937,NA,CVM-1111,"Ortman 2008, Personal Communication",664,R,3,no,NA
909,5MT8937,NA,CVM-1112,"Ortman 2008, Personal Communication",664,R,3,no,NA
909,5MT8937,NA,CVM-1113,"Ortman 2008, Personal Communication",651,R,3,no,NA
909,5MT8937,NA,CVM-1114,"Ortman 2008, Personal Communication",649,VV,1,no,NA
909,5MT8937,NA,CVM-1115,"Ortman 2008, Personal Communication",649,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1116,"Ortman 2008, Personal Communication",650,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1117,"Ortman 2008, Personal Communication",671,R,3,no,NA
909,5MT8937,NA,CVM-1118,"Ortman 2008, Personal Communication",649,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1120,"Ortman 2008, Personal Communication",671,R,3,no,NA
909,5MT8937,NA,CVM-1122,"Ortman 2008, Personal Communication",650,V,2,no,NA
909,5MT8937,NA,CVM-1123,"Ortman 2008, Personal Communication",649,+R,3,no,NA
909,5MT8937,NA,CVM-1124,"Ortman 2008, Personal Communication",645,+R,3,no,NA
909,5MT8937,NA,CVM-1126,"Ortman 2008, Personal Communication",651,R,3,no,NA
909,5MT8937,NA,CVM-1127,"Ortman 2008, Personal Communication",649,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1128,"Ortman 2008, Personal Communication",574,VV,1,no,NA
909,5MT8937,NA,CVM-1129,"Ortman 2008, Personal Communication",671,V,2,no,NA
909,5MT8937,NA,CVM-1130,"Ortman 2008, Personal Communication",642,#NAME?,3,no,NA
909,5MT8937,NA,CVM-1132,"Ortman 2008, Personal Communication",640,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1133,"Ortman 2008, Personal Communication",652,RB,3,no,NA
909,5MT8937,NA,CVM-1134,"Ortman 2008, Personal Communication",649,+R,3,no,NA
909,5MT8937,NA,CVM-1135,"Ortman 2008, Personal Communication",502,VV,1,no,NA
909,5MT8937,NA,CVM-1136,"Ortman 2008, Personal Communication",669,R,3,no,NA
909,5MT8937,NA,CVM-1138,"Ortman 2008, Personal Communication",651,#NAME?,1,no,NA
909,5MT8937,NA,CVM-1139,"Ortman 2008, Personal Communication",671,R,3,no,NA
909,5MT8937,NA,CVM-1140,"Ortman 2008, Personal Communication",670,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1141,"Ortman 2008, Personal Communication",636,#NAME?,1,no,NA
909,5MT8937,NA,CVM-1142,"Ortman 2008, Personal Communication",650,+R,3,no,NA
909,5MT8937,NA,CVM-1143,"Ortman 2008, Personal Communication",652,R,3,no,NA
909,5MT8937,NA,CVM-1144,"Ortman 2008, Personal Communication",648,#NAME?,2,no,NA
909,5MT8937,NA,CVM-1145,"Ortman 2008, Personal Communication",612,VV,1,no,NA
909,5MT8937,NA,CVM-1146,"Ortman 2008, Personal Communication",691,#NAME?,3,no,NA
909,5MT8937,NA,CVM-1147,"Ortman 2008, Personal Communication",693,V,2,no,NA
909,5MT8937,NA,CVM-1148,"Ortman 2008, Personal Communication",693,VV,1,no,NA
909,5MT8937,NA,CVM-1149,"Ortman 2008, Personal Communication",693,R,3,no,NA
909,5MT8937,NA,CVM-1150,"Ortman 2008, Personal Communication",693,R,3,no,NA
909,5MT8937,NA,CVM-1151,"Ortman 2008, Personal Communication",691,#NAME?,3,no,NA
909,5MT8937,NA,CVM-1152,"Ortman 2008, Personal Communication",679,#NAME?,1,no,NA
909,5MT8937,NA,CVM-1153,"Ortman 2008, Personal Communication",689,V,2,no,NA
909,5MT8937,NA,CVM-1154,"Ortman 2008, Personal Communication",692,VV,1,no,NA
909,5MT8937,NA,CVM-1155,"Ortman 2008, Personal Communication",692,+R,3,no,NA
909,5MT8937,NA,CVM-1156,"Ortman 2008, Personal Communication",689,R,3,no,NA
910,5MT8938,NA,CVM-1158,"Ortman 2008, Personal Communication",659,VV,1,no,NA
910,5MT8938,NA,CVM-1159,"Ortman 2008, Personal Communication",675,RB,3,no,NA
910,5MT8938,NA,CVM-1160,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1161,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1162,"Ortman 2008, Personal Communication",697,VV,1,no,NA
910,5MT8938,NA,CVM-1163,"Ortman 2008, Personal Communication",690,V,2,no,NA
910,5MT8938,NA,CVM-1164,"Ortman 2008, Personal Communication",691,R,3,no,NA
910,5MT8938,NA,CVM-1167,"Ortman 2008, Personal Communication",701,R,3,no,NA
910,5MT8938,NA,CVM-1172,"Ortman 2008, Personal Communication",675,RB,3,no,NA
910,5MT8938,NA,CVM-1174,"Ortman 2008, Personal Communication",702,RB,3,no,NA
910,5MT8938,NA,CVM-1175,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1176,"Ortman 2008, Personal Communication",696,#NAME?,2,no,NA
910,5MT8938,NA,CVM-1177,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1178,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1179,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1180,"Ortman 2008, Personal Communication",655,VV,1,no,NA
910,5MT8938,NA,CVM-1181,"Ortman 2008, Personal Communication",674,RB,3,no,NA
910,5MT8938,NA,CVM-1182,"Ortman 2008, Personal Communication",695,#NAME?,3,no,NA
910,5MT8938,NA,CVM-1183,"Ortman 2008, Personal Communication",702,V,2,no,NA
910,5MT8938,NA,CVM-1184,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1185,"Ortman 2008, Personal Communication",655,R,3,no,NA
910,5MT8938,NA,CVM-1187,"Ortman 2008, Personal Communication",646,RB,3,no,NA
910,5MT8938,NA,CVM-1188,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1189,"Ortman 2008, Personal Communication",638,+R,3,no,NA
910,5MT8938,NA,CVM-1190,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1191,"Ortman 2008, Personal Communication",667,VV,1,no,NA
910,5MT8938,NA,CVM-1192,"Ortman 2008, Personal Communication",645,#NAME?,2,no,NA
910,5MT8938,NA,CVM-1193,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1194,"Ortman 2008, Personal Communication",648,+R,3,no,NA
910,5MT8938,NA,CVM-1195,"Ortman 2008, Personal Communication",640,#NAME?,3,no,NA
910,5MT8938,NA,CVM-1196,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1197,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1198,"Ortman 2008, Personal Communication",654,R,3,no,NA
910,5MT8938,NA,CVM-1199,"Ortman 2008, Personal Communication",648,+R,3,no,NA
910,5MT8938,NA,CVM-1200,"Ortman 2008, Personal Communication",648,+R,3,no,NA
910,5MT8938,NA,CVM-1201,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1203,"Ortman 2008, Personal Communication",684,R,3,no,NA
910,5MT8938,NA,CVM-1204,"Ortman 2008, Personal Communication",684,R,3,no,NA
910,5MT8938,NA,CVM-1205,"Ortman 2008, Personal Communication",640,#NAME?,3,no,NA
910,5MT8938,NA,CVM-1206,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1207,"Ortman 2008, Personal Communication",645,+R,3,no,NA
910,5MT8938,NA,CVM-1208,"Ortman 2008, Personal Communication",660,#NAME?,2,no,NA
910,5MT8938,NA,CVM-1209,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1210,"Ortman 2008, Personal Communication",585,VV,1,no,NA
910,5MT8938,NA,CVM-1211,"Ortman 2008, Personal Communication",643,VV,1,no,NA
910,5MT8938,NA,CVM-1212,"Ortman 2008, Personal Communication",654,VV,1,no,NA
910,5MT8938,NA,CVM-1213,"Ortman 2008, Personal Communication",645,+R,3,no,NA
910,5MT8938,NA,CVM-1214,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1215,"Ortman 2008, Personal Communication",642,V,2,no,NA
910,5MT8938,NA,CVM-1216,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1217,"Ortman 2008, Personal Communication",646,+R,3,no,NA
910,5MT8938,NA,CVM-1218,"Ortman 2008, Personal Communication",475,VV,1,no,NA
910,5MT8938,NA,CVM-1219,"Ortman 2008, Personal Communication",638,V,2,no,NA
910,5MT8938,NA,CVM-1220,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1221,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1222,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1223,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1224,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1225,"Ortman 2008, Personal Communication",683,R,3,no,NA
910,5MT8938,NA,CVM-1226,"Ortman 2008, Personal Communication",640,+R,3,no,NA
910,5MT8938,NA,CVM-1227,"Ortman 2008, Personal Communication",644,+R,3,no,NA
910,5MT8938,NA,CVM-1228,"Ortman 2008, Personal Communication",691,R,3,no,NA
910,5MT8938,NA,CVM-1230,"Ortman 2008, Personal Communication",702,R,3,no,NA
910,5MT8938,NA,CVM-1231,"Ortman 2008, Personal Communication",686,R,3,no,NA
910,5MT8938,NA,CVM-1233,"Ortman 2008, Personal Communication",702,V,2,no,NA
910,5MT8938,NA,CVM-1234,"Ortman 2008, Personal Communication",702,R,3,no,NA
911,5MT9072,NA,CVM-1236,"Ortman 2008, Personal Communication",520,#NAME?,1,no,NA
911,5MT9072,NA,CVM-1237,"Ortman 2008, Personal Communication",585,VV,1,no,NA
911,5MT9072,NA,CVM-1238,"Ortman 2008, Personal Communication",560,#NAME?,1,no,NA
912,5MT5815,NA,CVM-1240,"Ortman 2008, Personal Communication",675,RB,3,no,NA
912,5MT5815,NA,CVM-1242,"Ortman 2008, Personal Communication",596,VV,1,no,NA
912,5MT5815,NA,CVM-1243,"Ortman 2008, Personal Communication",586,VV,1,no,NA
912,5MT5815,NA,CVM-1244,"Ortman 2008, Personal Communication",602,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-383,"Ortman 2008, Personal Communication",1231,#NAME?,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-385,"Ortman 2008, Personal Communication",1061,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-386,"Ortman 2008, Personal Communication",1147,#NAME?,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-387,"Ortman 2008, Personal Communication",1175,#NAME?,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-390,"Ortman 2008, Personal Communication",1265,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-391,"Ortman 2008, Personal Communication",1099,#NAME?,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-392,"Ortman 2008, Personal Communication",1004,#NAME?,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-394,"Ortman 2008, Personal Communication",1095,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-404,"Ortman 2008, Personal Communication",1076,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-405,"Ortman 2008, Personal Communication",1122,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-410,"Ortman 2008, Personal Communication",1190,#NAME?,2,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-417,"Ortman 2008, Personal Communication",1128,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-418,"Ortman 2008, Personal Communication",1117,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-420,"Ortman 2008, Personal Communication",1262,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-422,"Ortman 2008, Personal Communication",1237,VV,1,no,NA
913,42SA22760,HEDLEY SITE COMPLEX,UWM-426,"Ortman 2008, Personal Communication",1048,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2509,"Ortman 2008, Personal Communication",1119,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2515,"Ortman 2008, Personal Communication",1022,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2517,"Ortman 2008, Personal Communication",947,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2518,"Ortman 2008, Personal Communication",989,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2521,"Ortman 2008, Personal Communication",1128,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2523,"Ortman 2008, Personal Communication",1200,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2524,"Ortman 2008, Personal Communication",1193,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2525,"Ortman 2008, Personal Communication",1109,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2526,"Ortman 2008, Personal Communication",1054,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2527,"Ortman 2008, Personal Communication",890,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2528,"Ortman 2008, Personal Communication",960,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2529,"Ortman 2008, Personal Communication",1157,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2530,"Ortman 2008, Personal Communication",1061,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2531,"Ortman 2008, Personal Communication",999,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2643,"Dean 2008, Personal Communication",983,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2646,"Dean 2008, Personal Communication",1111,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2647,"Dean 2008, Personal Communication",992,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2648,"Dean 2008, Personal Communication",1158,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2649,"Dean 2008, Personal Communication",976,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2650,"Dean 2008, Personal Communication",1124,VV,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2651,"Dean 2008, Personal Communication",1113,#NAME?,1,no,NA
914,5MT1000,SEVEN TOWERS PUEBLO,CCC-2652,"Dean 2008, Personal Communication",1094,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC_1180,"Ortman 2008, Personal Communication",1207,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC_1203,"Ortman 2008, Personal Communication",1006,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1114,"Ortman 2008, Personal Communication",859,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1115,"Ortman 2008, Personal Communication",831,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1116,"Ortman 2008, Personal Communication",914,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1117,"Ortman 2008, Personal Communication",1095,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1119,"Ortman 2008, Personal Communication",1174,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1120,"Ortman 2008, Personal Communication",1016,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1121,"Ortman 2008, Personal Communication",1015,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1122,"Ortman 2008, Personal Communication",857,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1123,"Ortman 2008, Personal Communication",949,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1124,"Ortman 2008, Personal Communication",1211,#NAME?,2,no,NA
915,5MT10246,LESTER'S SITE,CCC-1125,"Ortman 2008, Personal Communication",1191,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1127,"Ortman 2008, Personal Communication",1163,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1128,"Ortman 2008, Personal Communication",915,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1129,"Ortman 2008, Personal Communication",1119,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1130,"Ortman 2008, Personal Communication",1262,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1131,"Ortman 2008, Personal Communication",1021,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1132,"Ortman 2008, Personal Communication",935,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1133,"Ortman 2008, Personal Communication",1220,#NAME?,2,no,NA
915,5MT10246,LESTER'S SITE,CCC-1135,"Ortman 2008, Personal Communication",1234,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1137,"Ortman 2008, Personal Communication",991,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1138,"Ortman 2008, Personal Communication",1170,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1139,"Ortman 2008, Personal Communication",889,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1140,"Ortman 2008, Personal Communication",1116,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1141,"Ortman 2008, Personal Communication",1209,V,2,no,NA
915,5MT10246,LESTER'S SITE,CCC-1142,"Ortman 2008, Personal Communication",1149,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1143,"Ortman 2008, Personal Communication",958,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1144,"Ortman 2008, Personal Communication",1089,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1146,"Ortman 2008, Personal Communication",1240,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1147,"Ortman 2008, Personal Communication",1088,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1148,"Ortman 2008, Personal Communication",1250,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1149,"Ortman 2008, Personal Communication",1190,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1150,"Ortman 2008, Personal Communication",1180,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1151,"Ortman 2008, Personal Communication",1160,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1152,"Ortman 2008, Personal Communication",955,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1153,"Ortman 2008, Personal Communication",1192,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1154,"Ortman 2008, Personal Communication",949,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1155,"Ortman 2008, Personal Communication",1122,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1156,"Ortman 2008, Personal Communication",938,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1157,"Ortman 2008, Personal Communication",1271,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1158,"Ortman 2008, Personal Communication",1216,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1159,"Ortman 2008, Personal Communication",1237,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1160,"Ortman 2008, Personal Communication",1128,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1161,"Ortman 2008, Personal Communication",1218,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1162,"Ortman 2008, Personal Communication",1029,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1163,"Ortman 2008, Personal Communication",1197,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1164,"Ortman 2008, Personal Communication",1270,R,3,no,NA
915,5MT10246,LESTER'S SITE,CCC-1165,"Ortman 2008, Personal Communication",1229,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1166,"Ortman 2008, Personal Communication",1206,V,2,no,NA
915,5MT10246,LESTER'S SITE,CCC-1167,"Ortman 2008, Personal Communication",1183,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1168,"Ortman 2008, Personal Communication",1241,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1169,"Ortman 2008, Personal Communication",1219,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1170,"Ortman 2008, Personal Communication",1082,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1171,"Ortman 2008, Personal Communication",1237,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1172,"Ortman 2008, Personal Communication",1123,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1173,"Ortman 2008, Personal Communication",1188,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1174,"Ortman 2008, Personal Communication",1043,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1176,"Ortman 2008, Personal Communication",1024,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1177,"Ortman 2008, Personal Communication",1270,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1178,"Ortman 2008, Personal Communication",1242,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1180,"Kohler 2012, Personal Communication",1207,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1181,"Ortman 2008, Personal Communication",1075,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1182,"Ortman 2008, Personal Communication",976,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1183,"Ortman 2008, Personal Communication",1232,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1184,"Ortman 2008, Personal Communication",1238,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1185,"Ortman 2008, Personal Communication",889,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1186,"Ortman 2008, Personal Communication",1143,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1187,"Ortman 2008, Personal Communication",1122,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1188,"Ortman 2008, Personal Communication",1209,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1189,"Ortman 2008, Personal Communication",1042,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1190,"Ortman 2008, Personal Communication",1014,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1191,"Ortman 2008, Personal Communication",1239,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1193,"Ortman 2008, Personal Communication",1195,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1194,"Ortman 2008, Personal Communication",1218,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1195,"Ortman 2008, Personal Communication",1106,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1196,"Ortman 2008, Personal Communication",911,VV,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1198,"Ortman 2008, Personal Communication",1140,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1199,"Ortman 2008, Personal Communication",1233,#NAME?,1,no,NA
915,5MT10246,LESTER'S SITE,CCC-1200,"Ortman 2008, Personal Communication",1239,#NAME?,1,no,NA
