Region,Site Name,Provenience,TRL Spec. No.,Species,Inside Date,Inside Suffix,Outside Date,Outside Suffix,Type of Date,TRLControl,Site No.
FourCorners,5MT09924,,CVM-2458,JUN,716,+/-,1102,vv,Non-Cutting,6V-337,
FourCorners,5MT09933,Feature 01,"CVM-2219, CVM-2222",JUN,1040,+/-p,1198,++r,Non-Cutting,6V-334,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1922,JUN,838,+/-p,1063,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1923,JUN,835,,1079,v,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1924,JUN,665,p,973,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1927,JUN,820,p,1077,v,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1928,JUN,756,+/-,1080,rB,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1929,JUN,873,+/-p,1080,rB,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1930,JUN,887,p,1067,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1931,JUN,765,+/-,1060,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1932,JUN,838,+/-p,1074,vv,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1933,JUN,743,+/-p,1029,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1934,JUN,837,p,1061,vv,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1936,JUN,644,+/-p,980,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1937,JUN,758,+/-p,1070,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1938,JUN,708,p,1060,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1939,JUN,797,+/-p,950,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1940,JUN,950,p,1083,rB,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1942,JUN,948,p,1069,#NAME?,Near Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1943,JUN,878,p,1074,GB,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1944,JUN,761,+/-p,1005,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1946,JUN,771,+/-p,1074,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1947,JUN,703,+/-,1057,vv,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1948,JUN,851,+/-,1067,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1949,JUN,897,,1067,#NAME?,Near Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1950,JUN,804,,1077,+r,Near Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1951,JUN,965,p,1083,rB,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1952,JUN,985,p,1049,vv,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1953,JUN,861,p,1080,rGB,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1955,JUN,763,,1021,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1956,JUN,894,p,1072,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1959,JUN,926,,1064,v,Cutting,6V-327,
FourCorners,5MT09934,"Feature 16, Kiva",CVM-1961,JUN,928,,1080,rB,Cutting,6V-327,
FourCorners,5MT09934,Feature 16.02,CVM-1965,JUN,947,p,1080,r,Cutting,6V-327,
FourCorners,5MT09934,Feature 16.02,CVM-1967,JUN,795,+/-,1062,++r,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 42.03,CVM-1907,JUN,951,,1095,vv,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 42.04,CVM-1908,JUN,719,+/-p,906,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 44.07,CVM-1912,JUN,873,,1025,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 44.07,CVM-1913,JUN,888,+/-,1030,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 44.07,CVM-1915,JUN,1027,p,1080,v,Cutting,6V-327,
FourCorners,5MT09934,Feature 44.07,CVM-1916,JUN,770,p,1021,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 44.07,CVM-1917,JUN,1016,p,1080,B,Cutting,6V-327,
FourCorners,5MT09934,Feature 44.07,CVM-1920,JUN,796,,1021,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 60.02,CVM-1909,JUN,769,,905,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09934,Feature 60.26,CVM-1910,JUN,748,,854,vv,Non-Cutting,6V-327,
FourCorners,5MT09934,Intramural subsurface fill,CVM-2217,JUN,982,+/-p,1094,#NAME?,Non-Cutting,6V-327,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2283,JUN,766,+/-,959,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2284,JUN,877,,1065,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2285,JUN,946,,1054,v,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2287,JUN,820,,1023,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2289,JUN,820,p,1070,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2290,JUN,806,p,1065,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2291,JUN,861,,1068,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2292,JUN,916,,1025,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2293,JUN,803,,1077,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2294,JUN,841,,1005,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2295,JUN,960,,1068,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2296,JUN,749,+/-,1066,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2297,JUN,844,,1028,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2298,JUN,773,,1064,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2299,JUN,948,,1060,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2300,JUN,832,,1011,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2301,JUN,918,,1065,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2302,JUN,907,,1057,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2303,JUN,869,,1067,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2304,JUN,745,,1008,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2305,JUN,853,,1052,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2306,JUN,822,,1061,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2307,JUN,845,,1075,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2308,JUN,820,p,1068,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2310,JUN,960,+/-p,1076,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2311,JUN,848,,1029,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2312,JUN,787,,967,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2313,JUN,976,,1073,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2314,JUN,936,,1069,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2315,JUN,911,p,1061,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2316,JUN,931,,1034,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2317,JUN,879,,1069,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2318,JUN,750,+/-,928,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2319,JUN,803,,1000,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2320,JUN,794,,1057,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2321,JUN,879,,964,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2322,JUN,933,,1059,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2323,JUN,739,+/-,996,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2325,JUN,965,p,1061,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2326,JUN,932,,1063,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2327,JUN,671,+/-p,1077,rB,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2328,JUN,770,+/-p,1066,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2329,JUN,847,+/-,1053,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2330,JUN,798,,1055,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2332,JUN,885,,1068,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2333,JUN,785,,1064,B,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2334,JUN,987,p,1061,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2335,JUN,1033,p,1093,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2336,JUN,814,,1064,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2337,JUN,917,,1065,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2338,JUN,868,+/-,1053,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2339,JUN,931,,1068,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2340,JUN,803,p,1012,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2342,JUN,928,,1067,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2343,JUN,699,+/-p,1077,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2344,JUN,874,,1067,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2345,JUN,928,,1064,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2346,JUN,891,,1018,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2347,JUN,957,,1068,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2348,JUN,931,,1069,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2349,JUN,875,+/-,1067,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2350,JUN,875,,1065,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2351,JUN,707,,1032,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2352,JUN,806,,1060,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2353,JUN,760,+/-p,879,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2354,JUN,957,+/-p,1077,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2355,JUN,854,,1053,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2356,JUN,801,,900,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2357,JUN,927,p,1054,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2358,JUN,970,p,1077,r,Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2359,JUN,945,,1065,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2360,JUN,938,,1069,+r,Near Cutting,6V-338,
FourCorners,5MT09942,"Feature 5, Pithouse",CVM-2361,JUN,872,,1039,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2479,JUN,700,+/-p,985,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2480,JUN,806,+/-p,1043,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2481,JUN,785,p,1021,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2482,JUN,815,+/-p,1049,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2483,JUN,748,+/-p,1049,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2484,JUN,872,p,1061,r,Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2485,JUN,752,+/-p,1050,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2487,JUN,810,+/-,1047,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2488,JUN,793,+/-p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2489,JUN,723,,986,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2490,JUN,776,+/-p,1063,+r,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2491,JUN,810,+/-p,1024,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2492,JUN,805,+/-p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2493,JUN,816,,1064,v,Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2494,JUN,937,+/-p,1055,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2495,JUN,786,+/-p,1016,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2496,JUN,927,p,1061,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2497,JUN,880,,1045,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2498,JUN,931,+/-p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2499,JUN,775,+/-p,1062,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2500,JUN,802,+/-p,1059,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2501,JUN,822,+/-,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2502,JUN,899,,1050,+r,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2502,JUN,895,+/-p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2503,JUN,691,+/-p,1058,++r,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2504,JUN,870,+/-p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2505,JUN,899,,1050,+r,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2506,JUN,813,+/-p,1031,#NAME?,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2507,JUN,716,,815,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2508,JUN,817,p,1059,++r,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2509,JUN,880,+/-p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2510,JUN,834,+/-p,1064,B,Cutting,6V-338,
FourCorners,5MT09942,Kiva,CVM-2512,JUN,960,p,1063,#NAME?,Near Cutting,6V-338,
FourCorners,5MT09942,Kiva Bench,CVM-2511,JUN,811,+/-p,1055,vv,Non-Cutting,6V-338,
FourCorners,5MT09942,Kiva Vent Shaft,CVM-2514,JUN,959,p,1064,rB,Cutting,6V-338,
FourCorners,5MT09943,Bell shaped pithouse,CVM-2552,JUN,976,+/-p,1094,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,Chamber,CVM-2537,JUN,795,,1008,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,Feature 28.01,CVM-2392,JUN,854,,1029,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,Feature 6,CVM-2363,JUN,735,,1037,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2364,JUN,1088,p,1212,r,Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2365,JUN,987,+/-,1233,+r,Near Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2366,JUN,759,,1023,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2368,JUN,748,p,988,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2369,JUN,960,+/-p,1211,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2370,JUN,709,+/-p,1017,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2371,JUN,710,p,1010,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2372,JUN,662,p,872,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2373,JUN,703,+/-,989,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2374,JUN,829,,1128,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2375,JUN,1144,p,1206,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2376,JUN,1132,p,1209,+r,Near Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2377,JUN,785,+/-p,1107,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2378,JUN,827,p,1120,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2380,JUN,1120,,1205,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2381,JUN,840,+/-p,1130,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2382,JUN,809,p,1128,+r,Near Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2383,JUN,1097,+/-p,1213,r,Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2384,JUN,737,+/-p,988,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2385,JUN,734,p,1030,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2386,JUN,770,,988,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2387,JUN,715,,947,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2388,JUN,901,,1026,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2389,JUN,1135,,1204,B,Cutting,6V-339,
FourCorners,5MT09943,"Feature 7, Kiva",CVM-2390,JUN,1167,p,1212,v,Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2515,JUN,1065,,1147,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2516,JUN,910,,1113,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2517,JUN,936,,1064,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2522,JUN,751,+/-,988,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2524,JUN,960,+/-p,1099,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2525,JUN,989,+/-p,1122,r,Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2528,JUN,987,+/-p,1099,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2529,JUN,965,p,1127,rB,Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2530,JUN,994,,1102,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2531,JUN,961,,1127,rB,Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2532,JUN,959,+/-p,1099,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2535,JUN,966,,1087,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2536,JUN,973,,1109,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2541,JUN,855,+/-,1123,B,Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2544,JUN,860,+/-p,1102,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2545,JUN,994,+/-p,1124,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2546,JUN,960,,1121,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2547,JUN,946,+/-p,1122,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2550,JUN,954,+/-p,1122,rB,Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2551,JUN,959,+/-p,1099,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,Kiva  ,CVM-2566,JUN,931,p,1121,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,,CVM-2394,JUN,740,+/-p,1111,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2395,JUN,811,p,960,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2396,JUN,714,+/-p,1096,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2397,JUN,1037,,1211,+r,Near Cutting,6V-339,
FourCorners,5MT09943,,CVM-2398,JUN,1091,p,1212,B,Cutting,6V-339,
FourCorners,5MT09943,,CVM-2399,JUN,1130,p,1212,r,Cutting,6V-339,
FourCorners,5MT09943,,CVM-2400,JUN,985,,1234,#NAME?,Near Cutting,6V-339,
FourCorners,5MT09943,,CVM-2401,JUN,945,+/-p,1211,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2402,JUN,1138,p,1212,rB,Cutting,6V-339,
FourCorners,5MT09943,,CVM-2404,JUN,1114,+/-p,1243,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2405,JUN,1037,+/-,1166,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2406,JUN,953,p,1160,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2409,JUN,978,+/-p,1183,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2411,JUN,1123,,1200,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2412,JUN,856,,1047,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2413,JUN,803,+/-p,963,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2414,JUN,1128,,1202,r,Cutting,6V-339,
FourCorners,5MT09943,,CVM-2415,JUN,798,+/-p,1086,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2416,JUN,947,,1150,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2439,JUN,1104,p,1213,r,Cutting,6V-339,
FourCorners,5MT09943,,CVM-2440,JUN,635,p,1051,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2443,JUN,1015,,1136,++r,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2444,JUN,986,,1136,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2445,JUN,803,,1008,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2446,JUN,949,p,1191,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2447,JUN,777,,1123,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2448,JUN,961,,1231,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2449,JUN,1152,+/-p,1248,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2450,JUN,1105,+/-,1244,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2451,JUN,1195,,1237,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2452,JUN,1093,,1215,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2453,JUN,785,+/-p,1119,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2454,JUN,1056,p,1193,#NAME?,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2455,JUN,1081,,1213,r,Cutting,6V-339,
FourCorners,5MT09943,,CVM-2456,JUN,1016,,1122,vv,Non-Cutting,6V-339,
FourCorners,5MT09943,,CVM-2457,JUN,1055,p,1202,v,Cutting,6V-339,
FourCorners,5MT09948,Posthole,CVM-1840 (a-F),JUN,1040,+/-,1124,#NAME?,Non-Cutting,6V-321,
FourCorners,5MT09948,Posthole,"CVM-1841, 1842",JUN,1060,,1116,vv,Non-Cutting,6V-321,
FourCorners,5MT09949,Pithouse ,CVM-1843,JUN,476,p,636,#NAME?,Non-Cutting,6V-322,
FourCorners,5MT09949,Pithouse ,CVM-1844,JUN,516,+/-p,695,r comp.,Cutting,6V-322,
